Protocol file: C:\HelixGen\Protocols\Protocol_pcr - TEQMAN.xml,,,,,,,,,,,,,,,
Run date.time: 5/23/2017 3:49:47 PM,,,,,,,,,,,,,,,
Time, Elapsed Seconds, SPREP Thermal Setpoint, SPREP Thermal C, PCR TEC1 Setpoint, PCR TEC1 C, PCR TEC1 PWR, PRC TE1C Amps,PCR TEC2 Setpoint, PCR TEC2 C, PCR TEC2 PWR, PRC TEC2 AmpsTEC3 Temp, TEC4 Temp, TEC5 temp, TEC6 temp,
52:18.6,150.1073196,25,11.422,95,110.379,100,3.299,95,108.427,100,3.334,-2.688,-2.688,-2.688,72.096
52:19.3,150.795449,25,11.428,95,114.569,100,3.264,95,112.859,100,3.299,-2.688,-2.688,-2.688,73.84
52:20.3,151.8281193,25,11.426,95,118.204,0,0,95,116.974,0,0,-2.688,-2.688,-2.688,77.333
52:22.9,154.3889809,25,11.426,95,120.615,21.7,0,95,119.719,100,0,-2.688,-2.688,-2.688,84.53
52:23.7,155.1936443,25,11.427,95,117.754,100,3.37,95,117.742,100,3.37,-2.688,-2.688,-2.688,86.448
52:24.5,155.9927865,25,11.423,95,118.037,100,3.334,95,118.071,43.8,1.482,-2.688,-2.688,-2.688,88.434
52:26.8,158.3402725,25,11.418,95,119.939,0,0,95,120.505,16.7,0,-2.688,-2.688,-2.688,92.381
52:27.7,159.2734099,25,11.422,95,118.994,0,0,95,118.279,0,0,-2.688,-2.688,-2.688,93.652
52:28.4,159.9446955,25,11.421,95,116.355,0,0,95,115.963,0,0,-2.688,-2.688,-2.688,94.114
52:29.3,160.8478563,25,11.418,95,114.609,0,0,95,113.958,0,0,-2.688,-2.688,-2.688,94.722
52:30.1,161.6109038,25,11.418,95,111.924,83.7,3.158,95,111.294,96.4,3.511,-2.688,-2.688,-2.688,94.983
52:30.9,162.4574645,25,11.42,95,109.833,100,3.634,95,109.652,17.3,0.635,-2.688,-2.688,-2.688,95.102
52:31.6,163.1450393,25,11.424,95,109.375,0,0,95,109.407,0,0,-2.688,-2.688,-2.688,95.26
52:32.5,164.043019,25,11.418,95,109.264,5.3,0.352,95,108.756,29.2,1.129,-2.688,-2.688,-2.688,95.499
52:33.5,165.0481316,25,11.42,95,108.158,43.5,1.658,95,107.679,23.7,0.899,-2.688,-2.688,-2.688,95.536
52:34.5,166.0537156,25,11.424,95,107.221,3,0.035,95,106.801,17.1,0.688,-2.688,-2.688,-2.688,95.574
52:35.5,167.0477652,25,11.42,95,106.543,30.7,1.393,95,106.083,24.4,0.935,-2.688,-2.688,-2.688,95.539
52:36.5,168.0528302,25,11.415,95,105.719,30.6,1.182,95,105.449,35.5,1.358,-2.688,-2.688,-2.688,95.432
52:37.4,168.9238709,25,11.411,95,105.406,19.9,1.005,95,105.244,22.5,0.864,-2.688,-2.688,-2.688,95.395
52:38.4,169.954812,25,11.418,95,105.331,28.5,1.111,95,105.239,28.9,1.111,-2.688,-2.688,-2.688,95.374
52:39.5,170.9893354,25,11.416,95,105.168,35.2,1.111,95,105.113,34.3,1.323,-2.688,-2.688,-2.688,95.315
52:40.2,171.77275,25,11.424,95,105.239,22.5,0.864,95,105.196,26,0.988,-2.688,-2.688,-2.688,95.319
52:41.3,172.8110847,25,11.413,95,105.261,28.4,1.093,95,105.202,33.8,1.305,-2.688,-2.688,-2.688,95.329
52:42.0,173.5660115,25,11.418,95,105.14,29.9,1.146,95,105.122,29.9,1.146,-2.688,-2.688,-2.688,95.319
52:43.2,174.7071198,25,11.432,95,105.264,18.5,0.705,95,105.207,23.9,0.935,-2.688,-2.688,-2.688,95.339
52:44.2,175.7298709,25,11.435,95,105.266,35.2,1.358,95,105.213,35.9,1.376,-2.688,-2.688,-2.688,95.344
52:45.0,176.4897405,25,11.425,95,105.15,29.9,1.146,95,105.172,24.1,0.917,-2.688,-2.688,-2.688,95.335
52:46.0,177.5613765,25,11.43,95,105.326,12,0.458,95,105.263,24,0.917,-2.688,-2.688,-2.688,95.358
52:47.0,178.5310323,25,11.426,95,105.274,38.3,1.305,95,105.225,31.3,1.199,-2.688,-2.688,-2.688,95.355
52:47.7,179.2070982,25,11.425,95,105.161,27.7,1.058,95,105.2,30.2,1.164,-2.688,-2.688,-2.688,95.364
52:48.5,180.0512946,25,11.426,95,105.366,14.9,0.494,95,105.292,23.2,0.882,-2.688,-2.688,-2.688,95.405
52:49.4,180.9383222,25,11.419,95,105.301,38.6,1.446,95,105.254,32.6,1.252,-2.688,-2.688,-2.688,95.416
52:50.3,181.8487396,25,11.421,95,105.142,33.9,1.288,95,105.203,31.8,1.199,-2.688,-2.688,-2.688,95.4
52:51.6,183.13769,25,11.419,95,105.412,8.7,0.441,95,105.335,25.9,0.846,-2.688,-2.688,-2.688,95.427
52:52.4,183.9514151,25,11.426,95,105.209,43.5,1.64,95,105.239,38.9,1.482,-2.688,-2.688,-2.688,95.427
52:53.3,184.874383,25,11.421,95,105.177,25.4,0.776,95,105.244,28.4,1.093,-2.688,-2.688,-2.688,95.411
52:54.5,186.0297952,25,11.421,95,105.521,15.7,0.599,95,105.379,18.4,0.705,-2.688,-2.688,-2.688,95.453
52:55.3,186.8126055,25,11.429,95,105.152,42.2,1.588,95,105.237,35.8,1.358,-2.688,-2.688,-2.688,95.449
52:56.3,187.8514272,25,11.422,95,105.309,6,0.211,95,105.296,21.7,0.635,-2.688,-2.688,-2.688,95.441
52:57.6,189.1435673,25,11.419,95,105.572,35.3,1.376,95,105.388,33,1.27,-2.688,-2.688,-2.688,95.476
52:58.3,189.8216738,25,11.413,95,105.1,39.2,1.482,95,105.231,32.3,1.235,-2.688,-2.688,-2.688,95.462
52:59.2,190.7323255,25,11.417,95,105.444,0,0,95,105.332,15.9,0.599,-2.688,-2.688,-2.688,95.474
53:00.1,191.648004,25,11.418,95,105.601,35.4,1.376,95,105.424,32.4,1.235,-2.688,-2.688,-2.688,95.516
